ntasks,global_data_size,parallel_time,serial_time,run_serial
98,10000000,0.155307,0.000000,0
98,10000000,0.154474,0.000000,0
98,10000000,0.154642,0.000000,0
98,10000000,0.154938,0.000000,0
98,10000000,0.154485,0.000000,0
98,10000000,0.155542,0.000000,0
98,10000000,0.154786,0.000000,0
98,10000000,0.154598,0.000000,0
98,10000000,0.155179,0.000000,0
100,10000000,0.155985,2.032915,1
100,10000000,0.157604,0.000000,0
100,10000000,0.156747,0.000000,0
100,10000000,0.156671,0.000000,0
100,10000000,0.156855,0.000000,0
100,10000000,0.156926,0.000000,0
100,10000000,0.156828,0.000000,0
100,10000000,0.156490,0.000000,0
100,10000000,0.156765,0.000000,0
100,10000000,0.156473,0.000000,0
102,10000000,0.154750,2.029737,1
102,10000000,0.155002,0.000000,0
102,10000000,0.155500,0.000000,0
102,10000000,0.155153,0.000000,0
102,10000000,0.155799,0.000000,0
102,10000000,0.155520,0.000000,0
102,10000000,0.155247,0.000000,0
102,10000000,0.155964,0.000000,0
102,10000000,0.155964,0.000000,0
102,10000000,0.154581,0.000000,0
104,10000000,0.154302,2.031546,1
104,10000000,0.156357,0.000000,0
104,10000000,0.154566,0.000000,0
104,10000000,0.157935,0.000000,0
104,10000000,0.154752,0.000000,0
104,10000000,0.155668,0.000000,0
104,10000000,0.157352,0.000000,0
104,10000000,0.154899,0.000000,0
104,10000000,0.155338,0.000000,0
104,10000000,0.154971,0.000000,0
106,10000000,0.155996,2.076805,1
106,10000000,0.162375,0.000000,0
106,10000000,0.155765,0.000000,0
106,10000000,0.156857,0.000000,0
106,10000000,0.155654,0.000000,0
106,10000000,0.155418,0.000000,0
106,10000000,0.156501,0.000000,0
106,10000000,0.155623,0.000000,0
106,10000000,0.155706,0.000000,0
106,10000000,0.168292,0.000000,0
108,10000000,0.155995,2.032430,1
108,10000000,0.156016,0.000000,0
108,10000000,0.156460,0.000000,0
108,10000000,0.168201,0.000000,0
108,10000000,0.157046,0.000000,0
108,10000000,0.155811,0.000000,0
108,10000000,0.155672,0.000000,0
108,10000000,0.156614,0.000000,0
108,10000000,0.157399,0.000000,0
108,10000000,0.157334,0.000000,0
110,10000000,0.156104,2.026733,1
110,10000000,0.156117,0.000000,0
110,10000000,0.155965,0.000000,0
110,10000000,0.157780,0.000000,0
110,10000000,0.155738,0.000000,0
110,10000000,0.155464,0.000000,0
110,10000000,0.157346,0.000000,0
110,10000000,0.156433,0.000000,0
110,10000000,0.155904,0.000000,0
110,10000000,0.155578,0.000000,0
112,10000000,0.157171,2.027452,1
112,10000000,0.156480,0.000000,0
112,10000000,0.168711,0.000000,0
112,10000000,0.156469,0.000000,0
112,10000000,0.156602,0.000000,0
112,10000000,0.158124,0.000000,0
112,10000000,0.156796,0.000000,0
112,10000000,0.174454,0.000000,0
112,10000000,0.156251,0.000000,0
112,10000000,0.167151,0.000000,0
114,10000000,0.165071,2.036256,1
114,10000000,0.157328,0.000000,0
114,10000000,0.156433,0.000000,0
114,10000000,0.158081,0.000000,0
114,10000000,0.157785,0.000000,0
114,10000000,0.161314,0.000000,0
114,10000000,0.157246,0.000000,0
114,10000000,0.156847,0.000000,0
114,10000000,0.157572,0.000000,0
114,10000000,0.157946,0.000000,0
116,10000000,0.185514,2.038118,1
116,10000000,0.158906,0.000000,0
