Type,Algorithm,NP,Size,Avg_Latency,Min_Latency,Max_Latency,Iterations
Reduce,1,198,32768,1468.72,1228.28,1539.79,1000
Reduce,1,198,65536,2735.85,2687.94,2778.02,1000
Reduce,1,198,131072,1609.67,1262.46,1784.48,1000
Reduce,1,198,262144,541.97,482.36,572.60,1000
Reduce,1,198,524288,1322.39,1163.27,1398.55,1000
Reduce,1,198,1048576,2730.59,2357.83,2861.45,1000
Reduce,2,198,4,44.15,37.14,53.18,1000
Reduce,2,198,8,41.13,34.13,50.92,1000
Reduce,2,198,16,39.73,32.89,49.27,1000
Reduce,2,198,32,56.78,50.17,68.24,1000
Reduce,2,198,64,50.39,43.67,61.36,1000
Reduce,2,198,128,52.58,44.47,63.95,1000
Reduce,2,198,256,54.13,46.44,63.18,1000
Reduce,2,198,512,54.76,46.99,62.66,1000
Reduce,2,198,1024,57.84,48.17,66.51,1000
Reduce,2,198,2048,67.50,56.21,75.15,1000
Reduce,2,198,4096,86.72,65.26,97.46,1000
Reduce,2,198,8192,138.63,96.86,163.04,1000
Reduce,2,198,16384,282.40,169.07,367.02,1000
Reduce,2,198,32768,632.65,438.24,702.20,1000
Reduce,2,198,65536,602.50,547.52,643.01,1000
Reduce,2,198,131072,1551.36,1229.77,1729.69,1000
Reduce,2,198,262144,451.63,421.61,515.65,1000
Reduce,2,198,524288,1168.62,1076.35,1247.14,1000
Reduce,2,198,1048576,2663.75,2360.03,2865.91,1000
Reduce,3,198,4,112.43,105.93,123.46,1000
Reduce,3,198,8,111.03,103.66,128.03,1000
Reduce,3,198,16,110.89,104.14,121.82,1000
Reduce,3,198,32,138.72,132.26,150.32,1000
Reduce,3,198,64,128.76,122.10,140.01,1000
Reduce,3,198,128,135.04,127.63,146.62,1000
Reduce,3,198,256,135.26,127.56,152.61,1000
Reduce,3,198,512,142.77,134.52,152.09,1000
Reduce,3,198,1024,161.82,151.84,170.60,1000
Reduce,3,198,2048,196.48,182.17,206.76,1000
Reduce,3,198,4096,279.38,254.98,296.08,1000
Reduce,3,198,8192,401.85,351.53,437.76,1000
Reduce,3,198,16384,675.07,561.41,752.41,1000
Reduce,3,198,32768,1506.84,1281.29,1612.21,1000
Reduce,3,198,65536,1841.37,1784.45,1880.15,1000
Reduce,3,198,131072,1538.80,1207.26,1721.28,1000
Reduce,3,198,262144,452.51,423.67,516.42,1000
Reduce,3,198,524288,1196.52,1105.74,1276.66,1000
Reduce,3,198,1048576,2650.50,2347.07,2859.62,1000
Reduce,4,198,4,30.03,25.59,38.14,1000
Reduce,4,198,8,28.30,22.32,37.13,1000
Reduce,4,198,16,28.67,22.03,38.09,1000
Reduce,4,198,32,31.50,24.65,42.12,1000
Reduce,4,198,64,42.72,37.16,53.50,1000
Reduce,4,198,128,38.16,30.96,50.13,1000
Reduce,4,198,256,32.83,25.76,42.47,1000
Reduce,4,198,512,39.97,33.00,48.13,1000
Reduce,4,198,1024,43.71,36.27,52.47,1000
Reduce,4,198,2048,47.28,35.86,53.93,1000
Reduce,4,198,4096,62.10,41.58,72.17,1000
Reduce,4,198,8192,111.32,71.75,132.47,1000
Reduce,4,198,16384,243.79,145.78,320.30,1000
Reduce,4,198,32768,476.10,297.61,538.97,1000
Reduce,4,198,65536,640.68,586.03,671.05,1000
Reduce,4,198,131072,1619.84,1258.15,1786.31,1000
Reduce,4,198,262144,532.46,478.90,566.59,1000
Reduce,4,198,524288,1298.80,1140.37,1372.77,1000
Reduce,4,198,1048576,2712.45,2348.61,2841.22,1000
Reduce,1,200,4,37.25,31.74,46.52,1000
Reduce,1,200,8,40.36,33.73,50.81,1000
Reduce,1,200,16,34.37,27.99,44.07,1000
Reduce,1,200,32,39.12,33.47,49.20,1000
Reduce,1,200,64,52.02,45.13,62.93,1000
Reduce,1,200,128,87.13,80.80,99.42,1000
Reduce,1,200,256,100.60,92.88,109.70,1000
Reduce,1,200,512,109.72,100.96,118.53,1000
Reduce,1,200,1024,117.47,107.45,125.72,1000
Reduce,1,200,2048,146.65,129.72,154.53,1000
Reduce,1,200,4096,223.98,191.87,240.81,1000
Reduce,1,200,8192,350.56,285.55,371.11,1000
Reduce,1,200,16384,733.26,624.34,819.74,1000
Reduce,1,200,32768,1486.66,1241.61,1562.88,1000
Reduce,1,200,65536,2763.02,2709.45,2802.42,1000
Reduce,1,200,131072,1493.43,1262.72,1661.32,1000
Reduce,1,200,262144,516.43,446.08,567.83,1000
Reduce,1,200,524288,1283.65,1081.19,1400.85,1000
Reduce,1,200,1048576,2667.63,2368.13,2745.59,1000
Reduce,2,200,4,46.59,40.60,55.24,1000
Reduce,2,200,8,41.93,33.67,52.85,1000
Reduce,2,200,16,40.70,31.71,51.16,1000
Reduce,2,200,32,57.24,49.71,68.93,1000
Reduce,2,200,64,55.97,48.50,67.53,1000
Reduce,2,200,128,51.67,44.95,61.95,1000
Reduce,2,200,256,50.70,42.51,59.94,1000
Reduce,2,200,512,51.12,41.43,60.46,1000
Reduce,2,200,1024,57.09,46.46,66.22,1000
Reduce,2,200,2048,66.15,54.71,73.79,1000
Reduce,2,200,4096,91.87,71.51,102.95,1000
Reduce,2,200,8192,141.62,100.72,165.75,1000
Reduce,2,200,16384,271.86,170.58,347.95,1000
Reduce,2,200,32768,635.39,441.81,701.55,1000
Reduce,2,200,65536,597.56,540.06,636.46,1000
Reduce,2,200,131072,1514.99,1334.83,1687.43,1000
Reduce,2,200,262144,393.62,361.74,420.33,1000
Reduce,2,200,524288,1084.71,958.17,1145.46,1000
Reduce,2,200,1048576,2581.11,2349.39,2643.21,1000
Reduce,3,200,4,113.69,106.88,123.98,1000
Reduce,3,200,8,107.14,100.02,117.34,1000
Reduce,3,200,16,106.86,99.73,117.08,1000
Reduce,3,200,32,139.94,133.37,151.07,1000
Reduce,3,200,64,129.40,122.06,140.31,1000
Reduce,3,200,128,139.49,132.80,150.77,1000
Reduce,3,200,256,135.93,127.60,146.45,1000
Reduce,3,200,512,143.61,134.61,153.19,1000
Reduce,3,200,1024,163.98,154.25,172.90,1000
Reduce,3,200,2048,197.76,183.75,208.22,1000
Reduce,3,200,4096,270.53,246.82,288.36,1000
Reduce,3,200,8192,404.51,354.45,439.55,1000
Reduce,3,200,16384,678.56,562.23,757.83,1000
Reduce,3,200,32768,1511.08,1288.41,1619.24,1000
Reduce,3,200,65536,1856.15,1805.07,1890.44,1000
Reduce,3,200,131072,1484.87,1332.15,1642.10,1000
Reduce,3,200,262144,394.81,362.59,420.42,1000
Reduce,3,200,524288,1082.78,947.33,1141.61,1000
Reduce,3,200,1048576,2599.30,2355.72,2659.96,1000
Reduce,4,200,4,36.19,31.10,43.48,1000
Reduce,4,200,8,30.01,23.87,38.66,1000
Reduce,4,200,16,29.45,23.09,38.05,1000
Reduce,4,200,32,32.24,26.05,42.45,1000
Reduce,4,200,64,41.87,35.65,51.91,1000
Reduce,4,200,128,35.80,29.67,46.62,1000
Reduce,4,200,256,36.87,30.40,46.06,1000
Reduce,4,200,512,37.82,31.09,48.69,1000
Reduce,4,200,1024,43.65,35.76,52.08,1000
Reduce,4,200,2048,46.80,36.15,53.18,1000
Reduce,4,200,4096,63.00,43.19,73.62,1000
Reduce,4,200,8192,111.63,72.74,132.13,1000
Reduce,4,200,16384,244.42,147.27,321.04,1000
Reduce,4,200,32768,468.03,288.13,530.94,1000
Reduce,4,200,65536,647.99,587.46,680.86,1000
Reduce,4,200,131072,1493.64,1282.80,1675.46,1000
Reduce,4,200,262144,520.24,451.66,578.78,1000
Reduce,4,200,524288,1268.93,1081.35,1387.15,1000
Reduce,4,200,1048576,2631.53,2353.96,2714.93,1000
Reduce,1,202,4,47.98,42.86,56.98,1000
Reduce,1,202,8,35.26,29.48,45.28,1000
Reduce,1,202,16,31.98,26.35,41.17,1000
Reduce,1,202,32,39.21,33.52,50.17,1000
Reduce,1,202,64,54.98,49.55,65.01,1000
Reduce,1,202,128,96.22,88.61,108.69,1000
Reduce,1,202,256,117.74,108.46,125.99,1000
Reduce,1,202,512,120.89,110.05,129.06,1000
Reduce,1,202,1024,129.40,116.04,138.79,1000
Reduce,1,202,2048,153.09,133.14,161.27,1000
Reduce,1,202,4096,225.89,189.81,238.66,1000
Reduce,1,202,8192,356.99,285.63,377.87,1000
Reduce,1,202,16384,733.54,619.73,817.41,1000
Reduce,1,202,32768,1541.24,1298.07,1614.59,1000
Reduce,1,202,65536,2786.54,2741.45,2815.71,1000
Reduce,1,202,131072,1575.45,1256.80,1773.94,1000
Reduce,1,202,262144,551.33,494.23,587.94,1000
Reduce,1,202,524288,1320.81,1143.77,1400.31,1000
Reduce,1,202,1048576,2744.68,2434.14,2895.63,1000
Reduce,2,202,4,47.62,41.77,56.32,1000
Reduce,2,202,8,41.29,34.22,51.58,1000
Reduce,2,202,16,41.85,35.09,52.36,1000
Reduce,2,202,32,56.40,49.71,67.70,1000
Reduce,2,202,64,49.72,43.10,60.55,1000
Reduce,2,202,128,61.70,55.27,72.37,1000
Reduce,2,202,256,56.68,49.47,65.98,1000
Reduce,2,202,512,51.61,43.44,60.95,1000
Reduce,2,202,1024,58.20,48.82,66.81,1000
Reduce,2,202,2048,68.62,56.23,76.91,1000
Reduce,2,202,4096,87.83,66.78,98.65,1000
Reduce,2,202,8192,140.30,98.77,164.42,1000
Reduce,2,202,16384,269.68,165.66,363.99,1000
Reduce,2,202,32768,625.83,437.11,696.17,1000
Reduce,2,202,65536,597.48,552.90,641.92,1000
Reduce,2,202,131072,1564.16,1274.67,1760.40,1000
Reduce,2,202,262144,468.33,439.52,547.59,1000
Reduce,2,202,524288,1226.08,1132.78,1334.06,1000
Reduce,2,202,1048576,2727.53,2491.84,2958.70,1000
Reduce,3,202,4,107.57,101.60,117.32,1000
Reduce,3,202,8,106.93,100.37,117.35,1000
Reduce,3,202,16,115.61,109.57,126.33,1000
Reduce,3,202,32,137.98,132.02,149.24,1000
Reduce,3,202,64,131.46,125.68,142.01,1000
Reduce,3,202,128,135.66,129.29,146.08,1000
Reduce,3,202,256,140.39,133.51,149.22,1000
Reduce,3,202,512,144.30,136.53,152.66,1000
Reduce,3,202,1024,164.90,155.13,173.71,1000
Reduce,3,202,2048,200.82,186.42,210.75,1000
Reduce,3,202,4096,267.73,242.85,284.89,1000
Reduce,3,202,8192,407.00,357.04,442.77,1000
Reduce,3,202,16384,682.44,567.72,761.18,1000
Reduce,3,202,32768,1520.92,1294.61,1628.67,1000
Reduce,3,202,65536,1884.76,1837.46,1921.09,1000
Reduce,3,202,131072,1538.34,1280.10,1733.02,1000
Reduce,3,202,262144,457.89,428.97,527.92,1000
Reduce,3,202,524288,1196.54,1110.55,1280.52,1000
Reduce,3,202,1048576,2674.19,2434.57,2888.48,1000
Reduce,4,202,4,39.48,33.11,46.91,1000
Reduce,4,202,8,31.15,25.38,39.76,1000
Reduce,4,202,16,29.60,23.71,37.64,1000
Reduce,4,202,32,31.91,26.20,40.64,1000
Reduce,4,202,64,40.43,34.76,49.09,1000
Reduce,4,202,128,37.62,31.11,48.55,1000
Reduce,4,202,256,41.92,35.42,50.11,1000
Reduce,4,202,512,43.58,36.80,50.92,1000
Reduce,4,202,1024,39.18,31.75,47.01,1000
Reduce,4,202,2048,47.85,35.87,54.72,1000
Reduce,4,202,4096,63.31,42.29,72.96,1000
Reduce,4,202,8192,111.49,71.93,131.85,1000
Reduce,4,202,16384,242.48,147.70,317.33,1000
Reduce,4,202,32768,466.15,287.30,532.23,1000
Reduce,4,202,65536,658.74,603.42,690.14,1000
Reduce,4,202,131072,1587.24,1247.28,1787.43,1000
Reduce,4,202,262144,547.43,499.64,591.85,1000
Reduce,4,202,524288,1317.80,1152.73,1401.47,1000
Reduce,4,202,1048576,2792.32,2506.85,2964.52,1000
Reduce,1,204,4,38.20,31.87,48.73,1000
Reduce,1,204,8,33.56,27.57,43.76,1000
Reduce,1,204,16,35.98,29.00,46.33,1000
Reduce,1,204,32,41.58,33.88,53.62,1000
Reduce,1,204,64,50.86,44.28,61.89,1000
Reduce,1,204,128,80.85,74.43,91.37,1000
Reduce,1,204,256,104.92,96.38,114.17,1000
Reduce,1,204,512,111.71,102.72,122.30,1000
Reduce,1,204,1024,118.34,106.28,129.11,1000
Reduce,1,204,2048,148.54,129.14,156.76,1000
Reduce,1,204,4096,227.63,190.08,241.11,1000
Reduce,1,204,8192,359.26,280.86,380.16,1000
Reduce,1,204,16384,761.29,644.06,858.00,1000
Reduce,1,204,32768,1557.20,1300.32,1632.08,1000
Reduce,1,204,65536,2815.75,2771.03,2858.85,1000
Reduce,1,204,131072,1471.25,1153.83,1664.33,1000
Reduce,1,204,262144,517.73,443.43,566.13,1000
Reduce,1,204,524288,1271.60,1061.29,1383.11,1000
Reduce,1,204,1048576,2657.89,2332.15,2747.17,1000
Reduce,2,204,4,51.21,44.88,60.34,1000
Reduce,2,204,8,43.59,36.50,52.66,1000
Reduce,2,204,16,44.35,37.06,53.51,1000
Reduce,2,204,32,50.30,43.39,60.63,1000
Reduce,2,204,64,50.37,43.40,60.29,1000
Reduce,2,204,128,58.35,51.28,68.19,1000
Reduce,2,204,256,51.90,44.33,60.33,1000
Reduce,2,204,512,52.76,44.43,61.54,1000
Reduce,2,204,1024,58.50,48.24,67.75,1000
Reduce,2,204,2048,67.79,55.43,76.02,1000
Reduce,2,204,4096,90.02,68.71,101.16,1000
Reduce,2,204,8192,143.46,101.46,167.02,1000
Reduce,2,204,16384,269.72,168.20,347.00,1000
Reduce,2,204,32768,637.54,446.62,706.16,1000
Reduce,2,204,65536,600.13,550.29,638.59,1000
Reduce,2,204,131072,1426.94,1077.09,1622.50,1000
Reduce,2,204,262144,400.74,360.77,425.31,1000
Reduce,2,204,524288,1079.16,936.33,1138.92,1000
Reduce,2,204,1048576,2595.93,2339.49,2655.93,1000
Reduce,3,204,4,113.73,107.28,123.39,1000
Reduce,3,204,8,105.34,98.13,115.23,1000
Reduce,3,204,16,117.72,111.44,127.10,1000
Reduce,3,204,32,141.37,135.20,151.67,1000
Reduce,3,204,64,128.32,122.30,138.11,1000
Reduce,3,204,128,138.17,132.08,147.60,1000
Reduce,3,204,256,137.66,130.43,144.59,1000
Reduce,3,204,512,145.80,137.93,153.52,1000
Reduce,3,204,1024,165.34,156.03,173.63,1000
Reduce,3,204,2048,204.34,189.98,214.41,1000
Reduce,3,204,4096,272.02,247.40,289.79,1000
Reduce,3,204,8192,413.14,362.57,448.75,1000
Reduce,3,204,16384,689.56,572.96,764.99,1000
Reduce,3,204,32768,1525.48,1295.71,1624.67,1000
Reduce,3,204,65536,1882.71,1835.09,1918.49,1000
Reduce,3,204,131072,1422.91,1021.60,1630.43,1000
Reduce,3,204,262144,396.08,356.12,419.90,1000
Reduce,3,204,524288,1077.81,935.12,1131.53,1000
Reduce,3,204,1048576,2566.01,2299.76,2629.85,1000
Reduce,4,204,4,35.32,28.91,43.50,1000
Reduce,4,204,8,34.37,28.01,44.01,1000
Reduce,4,204,16,30.33,24.13,39.76,1000
Reduce,4,204,32,53.74,34.54,64.19,1000
Reduce,4,204,64,36.43,30.17,45.91,1000
Reduce,4,204,128,39.92,32.31,49.51,1000
Reduce,4,204,256,38.20,29.81,46.99,1000
Reduce,4,204,512,34.24,25.93,42.63,1000
Reduce,4,204,1024,38.60,28.70,47.63,1000
Reduce,4,204,2048,47.77,33.86,55.68,1000
Reduce,4,204,4096,64.27,43.21,74.16,1000
Reduce,4,204,8192,113.22,73.20,133.34,1000
Reduce,4,204,16384,247.49,148.04,322.24,1000
Reduce,4,204,32768,472.69,293.25,539.03,1000
Reduce,4,204,65536,654.02,601.35,689.73,1000
Reduce,4,204,131072,1490.39,1240.93,1680.16,1000
Reduce,4,204,262144,516.56,446.73,565.68,1000
Reduce,4,204,524288,1255.39,1049.51,1369.46,1000
Reduce,4,204,1048576,2696.97,2380.51,2781.68,1000
Reduce,1,206,4,39.17,34.06,47.98,1000
Reduce,1,206,8,34.16,28.41,44.17,1000
Reduce,1,206,16,34.22,28.02,44.82,1000
Reduce,1,206,32,35.82,30.35,45.79,1000
Reduce,1,206,64,60.63,54.04,71.41,1000
Reduce,1,206,128,96.75,87.13,107.17,1000
Reduce,1,206,256,111.37,100.08,119.39,1000
Reduce,1,206,512,114.85,103.31,122.90,1000
Reduce,1,206,1024,121.73,106.68,128.89,1000
Reduce,1,206,2048,153.08,130.29,160.66,1000
Reduce,1,206,4096,229.87,188.86,243.45,1000
Reduce,1,206,8192,361.39,279.44,384.33,1000
Reduce,1,206,16384,752.82,666.65,823.24,1000
Reduce,1,206,32768,1597.38,1311.54,1675.32,1000
Reduce,1,206,65536,2850.12,2809.04,2885.17,1000
Reduce,1,206,131072,1665.56,1280.26,1882.13,1000
Reduce,1,206,262144,535.75,476.91,574.87,1000
Reduce,1,206,524288,1294.89,1136.14,1355.72,1000
Reduce,1,206,1048576,2763.18,2458.57,2927.13,1000
Reduce,2,206,4,51.35,44.67,58.72,1000
Reduce,2,206,8,43.56,36.37,52.40,1000
Reduce,2,206,16,42.06,34.46,50.90,1000
Reduce,2,206,32,58.30,51.74,68.09,1000
Reduce,2,206,64,48.29,41.27,61.51,1000
Reduce,2,206,128,68.69,60.64,77.04,1000
Reduce,2,206,256,55.84,47.55,62.68,1000
Reduce,2,206,512,53.06,44.34,60.55,1000
Reduce,2,206,1024,58.95,48.61,66.75,1000
Reduce,2,206,2048,71.78,57.69,79.83,1000
Reduce,2,206,4096,90.40,68.27,102.03,1000
Reduce,2,206,8192,142.78,100.05,165.74,1000
Reduce,2,206,16384,269.29,169.57,346.01,1000
Reduce,2,206,32768,656.61,456.01,731.42,1000
Reduce,2,206,65536,613.21,569.90,647.88,1000
Reduce,2,206,131072,1614.80,1291.14,1849.56,1000
Reduce,2,206,262144,455.21,427.80,523.45,1000
Reduce,2,206,524288,1202.60,1103.34,1282.49,1000
Reduce,2,206,1048576,2652.11,2408.38,2895.47,1000
Reduce,3,206,4,111.23,104.69,121.13,1000
Reduce,3,206,8,121.09,114.52,131.30,1000
Reduce,3,206,16,114.00,107.03,123.79,1000
Reduce,3,206,32,132.27,125.86,142.91,1000
Reduce,3,206,64,131.21,125.01,141.12,1000
Reduce,3,206,128,138.49,130.41,147.87,1000
Reduce,3,206,256,139.82,131.68,149.41,1000
Reduce,3,206,512,147.96,139.21,156.98,1000
Reduce,3,206,1024,167.74,156.89,175.84,1000
Reduce,3,206,2048,207.65,192.13,217.85,1000
Reduce,3,206,4096,279.05,252.86,296.64,1000
Reduce,3,206,8192,412.62,360.74,447.68,1000
Reduce,3,206,16384,698.06,581.42,773.31,1000
Reduce,3,206,32768,1549.38,1316.51,1652.48,1000
Reduce,3,206,65536,1900.20,1859.69,1937.64,1000
Reduce,3,206,131072,1604.17,1252.98,1854.02,1000
Reduce,3,206,262144,457.37,430.06,527.43,1000
Reduce,3,206,524288,1200.70,1094.15,1279.25,1000
Reduce,3,206,1048576,2689.26,2443.35,2927.68,1000
Reduce,4,206,4,36.31,31.21,43.20,1000
Reduce,4,206,8,31.51,24.82,40.77,1000
Reduce,4,206,16,29.61,22.77,38.58,1000
Reduce,4,206,32,34.06,28.08,43.62,1000
Reduce,4,206,64,43.22,37.34,52.58,1000
Reduce,4,206,128,37.87,30.89,46.52,1000
Reduce,4,206,256,40.43,32.35,48.66,1000
Reduce,4,206,512,41.95,34.21,48.93,1000
Reduce,4,206,1024,39.13,30.49,46.96,1000
Reduce,4,206,2048,53.39,39.61,59.40,1000
Reduce,4,206,4096,64.83,42.72,75.05,1000
Reduce,4,206,8192,113.93,73.38,133.59,1000
Reduce,4,206,16384,248.72,149.64,326.10,1000
Reduce,4,206,32768,472.56,293.31,541.10,1000
Reduce,4,206,65536,667.43,613.35,701.77,1000
Reduce,4,206,131072,1634.13,1332.20,1842.91,1000
Reduce,4,206,262144,538.73,482.22,577.98,1000
Reduce,4,206,524288,1322.51,1142.10,1406.30,1000
Reduce,4,206,1048576,2745.85,2454.37,2910.67,1000
Reduce,1,208,4,37.43,31.71,45.85,1000
Reduce,1,208,8,35.25,29.04,45.22,1000
Reduce,1,208,16,32.97,28.16,42.12,1000
Reduce,1,208,32,41.22,35.98,50.92,1000
Reduce,1,208,64,53.09,47.72,63.28,1000
Reduce,1,208,128,89.43,83.24,99.51,1000
Reduce,1,208,256,107.92,99.89,116.56,1000
Reduce,1,208,512,116.45,107.87,125.35,1000
Reduce,1,208,1024,123.82,112.12,133.13,1000
Reduce,1,208,2048,155.02,136.88,162.55,1000
Reduce,1,208,4096,232.68,196.98,247.31,1000
Reduce,1,208,8192,366.72,298.49,388.62,1000
Reduce,1,208,16384,759.92,648.32,837.70,1000
Reduce,1,208,32768,1556.91,1314.90,1633.30,1000
Reduce,1,208,65536,2863.84,2821.45,2905.75,1000
Reduce,1,208,131072,1622.10,1348.00,1818.98,1000
Reduce,1,208,262144,516.52,459.26,562.01,1000
Reduce,1,208,524288,1258.59,1098.52,1358.09,1000
Reduce,1,208,1048576,2696.80,2583.82,2750.34,1000
Reduce,2,208,4,51.65,44.59,60.29,1000
Reduce,2,208,8,42.95,35.27,52.93,1000
Reduce,2,208,16,47.32,40.31,56.90,1000
Reduce,2,208,32,59.81,53.10,70.35,1000
Reduce,2,208,64,54.94,47.59,64.35,1000
Reduce,2,208,128,61.37,53.37,75.46,1000
Reduce,2,208,256,54.24,45.92,62.31,1000
Reduce,2,208,512,53.19,44.38,60.82,1000
Reduce,2,208,1024,59.65,49.35,67.52,1000
Reduce,2,208,2048,72.76,59.05,82.12,1000
Reduce,2,208,4096,92.21,71.86,103.62,1000
Reduce,2,208,8192,145.37,104.26,167.54,1000
Reduce,2,208,16384,274.07,172.86,350.25,1000
Reduce,2,208,32768,654.54,459.08,728.76,1000
Reduce,2,208,65536,614.26,574.08,648.43,1000
Reduce,2,208,131072,1566.53,1318.25,1762.83,1000
Reduce,2,208,262144,398.08,370.27,417.82,1000
Reduce,2,208,524288,1091.97,991.75,1143.45,1000
Reduce,2,208,1048576,2628.21,2571.20,2692.03,1000
Reduce,3,208,4,115.81,109.22,125.11,1000
Reduce,3,208,8,122.80,115.41,132.60,1000
Reduce,3,208,16,111.52,103.76,122.02,1000
Reduce,3,208,32,134.16,127.25,144.22,1000
Reduce,3,208,64,130.20,123.49,139.12,1000
Reduce,3,208,128,139.90,131.80,149.24,1000
Reduce,3,208,256,139.90,131.81,147.99,1000
Reduce,3,208,512,148.09,139.31,155.87,1000
Reduce,3,208,1024,169.41,159.56,177.29,1000
Reduce,3,208,2048,209.39,195.05,220.03,1000
Reduce,3,208,4096,282.16,257.91,299.98,1000
Reduce,3,208,8192,422.28,372.49,456.18,1000
Reduce,3,208,16384,704.52,587.97,780.17,1000
Reduce,3,208,32768,1574.64,1340.41,1677.36,1000
Reduce,3,208,65536,1915.01,1869.45,1956.19,1000
Reduce,3,208,131072,1562.11,1316.44,1770.69,1000
Reduce,3,208,262144,397.48,368.42,418.13,1000
Reduce,3,208,524288,1089.79,991.82,1135.94,1000
Reduce,3,208,1048576,2637.26,2566.10,2680.30,1000
Reduce,4,208,4,33.53,28.06,41.74,1000
Reduce,4,208,8,30.60,24.99,40.19,1000
Reduce,4,208,16,30.46,24.55,39.90,1000
Reduce,4,208,32,34.32,28.69,43.88,1000
Reduce,4,208,64,43.35,37.78,52.99,1000
Reduce,4,208,128,36.33,28.50,45.72,1000
Reduce,4,208,256,41.40,33.89,47.64,1000
Reduce,4,208,512,37.65,29.84,44.52,1000
Reduce,4,208,1024,49.36,40.95,56.28,1000
Reduce,4,208,2048,48.98,37.31,56.09,1000
Reduce,4,208,4096,66.45,46.11,76.98,1000
Reduce,4,208,8192,115.31,76.02,134.78,1000
Reduce,4,208,16384,251.80,152.49,327.41,1000
Reduce,4,208,32768,479.66,301.87,548.38,1000
Reduce,4,208,65536,671.49,621.71,709.83,1000
Reduce,4,208,131072,1629.34,1373.00,1808.38,1000
Reduce,4,208,262144,515.35,462.83,563.83,1000
Reduce,4,208,524288,1281.50,1121.58,1394.52,1000
Reduce,4,208,1048576,2704.06,2602.82,2770.51,1000
Reduce,1,210,4,38.22,32.24,47.32,1000
Reduce,1,210,8,39.95,33.18,50.38,1000
Reduce,1,210,16,34.21,28.36,44.19,1000
Reduce,1,210,32,36.39,30.26,46.36,1000
Reduce,1,210,64,58.42,51.98,68.74,1000
Reduce,1,210,128,105.32,96.75,116.31,1000
Reduce,1,210,256,111.66,103.25,121.23,1000
Reduce,1,210,512,119.35,110.71,129.81,1000
Reduce,1,210,1024,126.33,113.59,136.43,1000
Reduce,1,210,2048,156.70,135.56,166.62,1000
Reduce,1,210,4096,233.83,195.90,248.52,1000
Reduce,1,210,8192,375.39,294.31,399.00,1000
Reduce,1,210,16384,770.22,659.03,849.71,1000
Reduce,1,210,32768,1599.95,1332.78,1677.78,1000
Reduce,1,210,65536,2887.74,2843.24,2932.43,1000
Reduce,1,210,131072,1704.70,1344.08,1900.31,1000
Reduce,1,210,262144,535.41,481.84,581.50,1000
Reduce,1,210,524288,1298.51,1177.25,1358.23,1000
Reduce,1,210,1048576,2784.79,2540.89,2990.37,1000
Reduce,2,210,4,58.15,51.24,66.94,1000
Reduce,2,210,8,43.28,36.06,53.06,1000
Reduce,2,210,16,52.59,46.18,62.82,1000
Reduce,2,210,32,56.02,48.57,66.53,1000
Reduce,2,210,64,59.04,50.75,69.09,1000
Reduce,2,210,128,63.87,55.89,73.67,1000
Reduce,2,210,256,51.14,42.39,59.51,1000
Reduce,2,210,512,55.74,46.51,64.69,1000
Reduce,2,210,1024,62.40,51.74,71.01,1000
Reduce,2,210,2048,74.63,60.35,83.64,1000
Reduce,2,210,4096,93.52,71.36,105.14,1000
Reduce,2,210,8192,146.25,103.92,169.34,1000
Reduce,2,210,16384,274.22,174.39,349.97,1000
Reduce,2,210,32768,667.42,472.90,741.16,1000
Reduce,2,210,65536,620.14,572.82,661.42,1000
Reduce,2,210,131072,1748.20,1529.83,1936.69,1000
Reduce,2,210,262144,458.83,427.21,541.98,1000
Reduce,2,210,524288,1209.76,1137.78,1305.43,1000
Reduce,2,210,1048576,2732.71,2567.22,2984.03,1000
Reduce,3,210,4,118.34,112.13,127.68,1000
Reduce,3,210,8,126.08,119.54,136.05,1000
Reduce,3,210,16,116.33,109.30,125.81,1000
Reduce,3,210,32,130.85,123.87,140.79,1000
Reduce,3,210,64,130.84,123.92,140.69,1000
Reduce,3,210,128,145.04,137.25,154.53,1000
Reduce,3,210,256,141.51,133.48,149.61,1000
Reduce,3,210,512,150.48,141.84,158.88,1000
Reduce,3,210,1024,171.08,160.60,178.99,1000
Reduce,3,210,2048,208.86,193.67,220.03,1000
Reduce,3,210,4096,289.27,263.57,307.83,1000
Reduce,3,210,8192,419.50,368.11,453.19,1000
Reduce,3,210,16384,726.97,594.21,805.85,1000
Reduce,3,210,32768,1579.92,1350.98,1685.76,1000
Reduce,3,210,65536,1934.91,1890.26,1965.76,1000
Reduce,3,210,131072,1741.86,1489.91,1940.26,1000
Reduce,3,210,262144,462.63,432.78,546.30,1000
Reduce,3,210,524288,1212.21,1132.88,1303.23,1000
Reduce,3,210,1048576,2746.65,2577.61,3008.14,1000
Reduce,4,210,4,31.82,25.96,39.72,1000
Reduce,4,210,8,31.57,25.28,40.11,1000
Reduce,4,210,16,30.57,23.84,39.36,1000
Reduce,4,210,32,32.69,26.77,41.38,1000
Reduce,4,210,64,36.47,30.21,45.12,1000
Reduce,4,210,128,49.86,40.95,58.92,1000
Reduce,4,210,256,39.81,31.61,47.61,1000
Reduce,4,210,512,40.47,32.29,48.41,1000
Reduce,4,210,1024,50.42,41.39,57.50,1000
Reduce,4,210,2048,50.04,36.24,57.43,1000
Reduce,4,210,4096,64.98,43.12,75.27,1000
Reduce,4,210,8192,114.70,74.31,133.83,1000
